Date,Adj Close,Volume
2019-08-15,29.670000076293945,71674400
2019-08-16,31.18000030517578,70469800
2019-08-19,31.479999542236328,67596900
2019-08-20,30.719999313354492,47924000
2019-08-21,31.700000762939453,41441500
2019-08-22,31.899999618530273,47667900
2019-08-23,29.540000915527344,83681100
2019-08-26,30.280000686645508,50612500
2019-08-27,30.200000762939453,53229200
2019-08-28,30.780000686645508,55835900
2019-08-29,31.450000762939453,44422800
2019-08-30,31.450000762939453,40307000
2019-09-03,30.899999618530273,38029300
2019-09-04,30.950000762939453,46614600
2019-09-05,31.5,57861200
2019-09-06,30.559999465942383,51673000
2019-09-09,30.5,54413200
2019-09-10,30.229999542236328,48604800
2019-09-11,29.760000228881836,50631700
2019-09-12,30.209999084472656,53618300
2019-09-13,30.690000534057617,47758800
2019-09-16,30.829999923706055,52248500
2019-09-17,30.989999771118164,35011700
2019-09-18,30.420000076293945,47027500
2019-09-19,30.290000915527344,41603000
2019-09-20,30.049999237060547,79957400
2019-09-23,30.639999389648438,44366800
2019-09-24,29.520000457763672,72963000
2019-09-25,29.540000915527344,58234800
2019-09-26,29.469999313354492,40745400
2019-09-27,28.719999313354492,54091100
2019-09-30,28.989999771118164,37295600
2019-10-01,28.760000228881836,37081800
2019-10-02,28.309999465942383,43640700
2019-10-03,28.68000030517578,56325200
2019-10-04,29.010000228881836,34446700
2019-10-07,28.93000030517578,39337200
2019-10-08,28.229999542236328,44265700
2019-10-09,28.459999084472656,35661500
2019-10-10,28.3799991607666,40660100
2019-10-11,29.75,66256900
2019-10-14,30.530000686645508,44473700
2019-10-15,30.719999313354492,41600700
2019-10-16,30.809999465942383,42804400
2019-10-17,31.139999389648438,36884400
2019-10-18,30.969999313354492,39681700
2019-10-21,32.029998779296875,52182800
2019-10-22,31.510000228881836,36185200
2019-10-23,31.360000610351562,26582200
2019-10-24,31.719999313354492,27808000
2019-10-25,32.709999084472656,45368800
2019-10-28,33.689998626708984,51223600
2019-10-29,33.029998779296875,78700100
2019-10-30,33.130001068115234,78228800
2019-10-31,33.93000030517578,67881600
2019-11-01,34.88999938964844,64238600
2019-11-04,36.290000915527344,83343800
2019-11-05,36.150001525878906,84848600
2019-11-06,35.93000030517578,51675100
2019-11-07,36.279998779296875,54350200
2019-11-08,36.290000915527344,39353900
2019-11-11,36.310001373291016,43511100
2019-11-12,36.709999084472656,58664500
2019-11-13,37.52000045776367,67648300
2019-11-14,38.349998474121094,65829500
2019-11-15,38.560001373291016,62958500
2019-11-18,39.880001068115234,66102800
2019-11-19,41.290000915527344,94373000
2019-11-20,40.97999954223633,79767900
2019-11-21,39.52000045776367,88069400
2019-11-22,39.150001525878906,56931900
2019-11-25,39.790000915527344,45769500
2019-11-26,38.9900016784668,43603300
2019-11-27,39.40999984741211,33630100
2019-11-29,39.150001525878906,17609900
2019-12-02,38.72999954223633,35710200
2019-12-03,38.900001525878906,51556400
2019-12-04,39.689998626708984,44299400
2019-12-05,39.619998931884766,35574000
2019-12-06,39.630001068115234,31101400
2019-12-09,38.93000030517578,27928100
2019-12-10,39.439998626708984,33733600
2019-12-11,39.470001220703125,31698300
2019-12-12,42.59000015258789,86878000
2019-12-13,41.150001525878906,79927800
2019-12-16,42.349998474121094,58824900
2019-12-17,42.77000045776367,44852000
2019-12-18,42.29999923706055,39083300
2019-12-19,42.83000183105469,45883000
2019-12-20,44.150001525878906,68104700
2019-12-23,45.459999084472656,55886500
2019-12-24,46.540000915527344,44432200
2019-12-26,46.630001068115234,57562800
2019-12-27,46.18000030517578,36581300
2019-12-30,45.52000045776367,41149700
2019-12-31,45.86000061035156,31673200
2020-01-02,49.099998474121094,80331100
2020-01-03,48.599998474121094,73127400
2020-01-06,48.38999938964844,47934900
2020-01-07,48.25,58061400
2020-01-08,47.83000183105469,53767000
2020-01-09,48.970001220703125,76512800
2020-01-10,48.16999816894531,44133700
2020-01-13,48.75,34266800
2020-01-14,48.209999084472656,38563200
2020-01-15,48.54999923706055,40199900
2020-01-16,49.77000045776367,58898900
2020-01-17,50.93000030517578,57722500
2020-01-21,51.04999923706055,49095000
2020-01-22,51.43000030517578,40772200
2020-01-23,51.709999084472656,40135400
2020-01-24,50.349998474121094,80004900
2020-01-27,49.2599983215332,48878600
2020-01-28,50.529998779296875,62343800
2020-01-29,47.5099983215332,112349900
2020-01-30,48.779998779296875,70460200
2020-01-31,47.0,60322400
2020-02-03,48.02000045776367,46983500
2020-02-04,49.45000076293945,46302100
2020-02-05,49.84000015258789,42737100
2020-02-06,49.31999969482422,48670600
2020-02-07,49.72999954223633,53107600
2020-02-10,52.2599983215332,60971700
2020-02-11,53.79999923706055,74719100
2020-02-12,53.88999938964844,45994900
2020-02-13,54.529998779296875,51640000
2020-02-14,55.310001373291016,52365400
2020-02-18,56.88999938964844,70133200
2020-02-19,58.900001525878906,58597300
2020-02-20,57.27000045776367,74203400
2020-02-21,53.279998779296875,88271100
2020-02-24,49.119998931884766,86624100
2020-02-25,47.56999969482422,88699400
2020-02-26,47.4900016784668,86378400
2020-02-27,44.0099983215332,106416200
2020-02-28,45.47999954223633,100331800
2020-03-02,47.459999084472656,102324700
2020-03-03,46.75,141972300
2020-03-04,50.11000061035156,93311800
2020-03-05,48.11000061035156,98302700
2020-03-06,48.59000015258789,124590900
2020-03-09,43.27000045776367,80859800
2020-03-10,45.380001068115234,76228200
2020-03-11,45.70000076293945,101601100
2020-03-12,39.0099983215332,107461500
2020-03-13,43.900001525878906,86689700
2020-03-16,38.709999084472656,84545900
2020-03-17,41.880001068115234,92741900
2020-03-18,39.119998931884766,106949300
2020-03-19,39.81999969482422,88939000
2020-03-20,39.61000061035156,106859500
2020-03-23,41.63999938964844,101704700
2020-03-24,46.220001220703125,106794200
2020-03-25,44.630001068115234,93760400
2020-03-26,47.5,73680200
2020-03-27,46.58000183105469,74599200
2020-03-30,47.86000061035156,68486600
2020-03-31,45.47999954223633,83483700
2020-04-01,43.65999984741211,92083100
2020-04-02,44.4900016784668,79024100
2020-04-03,42.59000015258789,79335000
2020-04-06,47.52000045776367,82294000
2020-04-07,47.560001373291016,102098700
2020-04-08,48.790000915527344,64930800
2020-04-09,48.380001068115234,80270100
2020-04-13,50.939998626708984,64290100
2020-04-14,54.93000030517578,85306800
2020-04-15,54.9900016784668,83814000
2020-04-16,56.95000076293945,103106500
2020-04-17,56.599998474121094,76908800
2020-04-20,56.970001220703125,72367300
2020-04-21,52.91999816894531,123906400
2020-04-22,55.91999816894531,63041600
2020-04-23,55.900001525878906,69662700
2020-04-24,56.18000030517578,72761000
2020-04-27,56.4900016784668,62568100
2020-04-28,55.5099983215332,80501800
2020-04-29,53.65999984741211,110800900
2020-04-30,52.38999938964844,65543900
2020-05-01,49.880001068115234,69562700
2020-05-04,52.560001373291016,62590600
2020-05-05,52.189998626708984,56560500
2020-05-06,52.15999984741211,48138100
2020-05-07,51.95000076293945,48956600
2020-05-08,53.189998626708984,40686100
2020-05-11,55.7400016784668,68746400
2020-05-12,53.7599983215332,55631100
2020-05-13,52.18000030517578,76824700
2020-05-14,54.5099983215332,73814000
2020-05-15,54.20000076293945,66950900
2020-05-18,54.59000015258789,48569200
2020-05-19,55.470001220703125,60388500
2020-05-20,56.38999938964844,50888200
2020-05-21,54.650001525878906,48496100
2020-05-22,55.16999816894531,43524100
2020-05-26,53.189998626708984,51618900
2020-05-27,52.7400016784668,102414500
2020-05-28,51.7400016784668,53670200
2020-05-29,53.79999923706055,64666700
2020-06-01,53.630001068115234,36864400
2020-06-02,53.540000915527344,42855200
2020-06-03,52.72999954223633,46765300
2020-06-04,52.630001068115234,44869100
2020-06-05,53.099998474121094,53908300
2020-06-08,52.970001220703125,39681700
2020-06-09,56.38999938964844,79919100
2020-06-10,57.439998626708984,78719400
2020-06-11,52.83000183105469,78715400
2020-06-12,53.5,71189100
2020-06-15,54.68000030517578,56740700
2020-06-16,54.459999084472656,50949700
2020-06-17,54.54999923706055,45146500
2020-06-18,54.040000915527344,40354700
2020-06-19,54.22999954223633,52801500
2020-06-22,54.7599983215332,44704800
2020-06-23,53.9900016784668,48089000
2020-06-24,52.38999938964844,53535500
2020-06-25,51.93000030517578,51129600
2020-06-26,50.099998474121094,65485700
2020-06-29,50.279998779296875,49905800
2020-06-30,52.61000061035156,42275700
2020-07-01,52.58000183105469,32370900
2020-07-02,52.34000015258789,29081400
2020-07-06,53.400001525878906,36769400
2020-07-07,52.93000030517578,32153100
2020-07-08,53.43000030517578,35608300
2020-07-09,57.2599983215332,87216300
2020-07-10,55.880001068115234,59839700
2020-07-13,53.59000015258789,57741800
2020-07-14,54.720001220703125,54890100
2020-07-15,55.34000015258789,42360300
2020-07-16,54.91999816894531,36887100
2020-07-17,55.040000915527344,34710400
2020-07-20,57.459999084472656,45034300
2020-07-21,57.0,44741000
2020-07-22,61.790000915527344,135159400
2020-07-23,59.56999969482422,106829100
2020-07-24,69.4000015258789,205314500
2020-07-27,68.97000122070312,107918100
2020-07-28,67.61000061035156,94181400
2020-07-29,76.08999633789062,132969700
2020-07-30,78.19999694824219,80286900
2020-07-31,77.43000030517578,71621600
2020-08-03,77.66999816894531,42628800
2020-08-04,85.04000091552734,155676100
2020-08-05,85.30999755859375,65642600
2020-08-06,86.70999908447266,53961700
2020-08-07,84.8499984741211,66543200
2020-08-10,82.23999786376953,70536100
2020-08-11,76.87999725341797,77877700
2020-08-12,82.61000061035156,88513700
2020-08-13,81.83999633789062,57407400
2020-08-14,81.30000305175781,42389500
2020-08-17,82.41999816894531,31450200
2020-08-18,81.66000366210938,30970500
2020-08-19,81.08999633789062,37507400
2020-08-20,82.7699966430664,42948900
2020-08-21,83.80999755859375,48280300
2020-08-24,83.08000183105469,38036100
2020-08-25,86.3499984741211,49234400
2020-08-26,86.0199966430664,47157300
2020-08-27,83.80000305175781,42194200
2020-08-28,85.55000305175781,40723300
2020-08-31,90.81999969482422,90655900
2020-09-01,92.18000030517578,55825600
2020-09-02,90.22000122070312,50366900
2020-09-03,82.54000091552734,87462700
2020-09-04,82.01000213623047,82267800
2020-09-08,78.69000244140625,54955700
2020-09-09,81.91000366210938,54163900
2020-09-10,78.9800033569336,51499400
2020-09-11,76.33999633789062,54763000
2020-09-14,77.9000015258789,47448700
2020-09-15,78.93000030517578,57874400
2020-09-16,76.66000366210938,38393500
2020-09-17,76.55000305175781,55619100
2020-09-18,74.93000030517578,51082900
2020-09-21,77.94000244140625,61312000
2020-09-22,77.69999694824219,56044700
2020-09-23,74.7300033569336,42327500
2020-09-24,75.81999969482422,57540900
2020-09-25,78.05999755859375,48206200
2020-09-28,79.4800033569336,48005500
2020-09-29,81.7699966430664,61568900
2020-09-30,81.98999786376953,51533700
2020-10-01,84.86000061035156,52177100
2020-10-02,81.80000305175781,52855100
2020-10-05,86.1500015258789,47056500
2020-10-06,84.4800033569336,52725400
2020-10-07,86.69000244140625,43045700
2020-10-08,86.51000213623047,54240700
2020-10-09,83.0999984741211,80354400
2020-10-12,84.29000091552734,47669700
2020-10-13,85.27999877929688,42764100
2020-10-14,84.20999908447266,40403000
2020-10-15,83.12999725341797,33696400
2020-10-16,83.16999816894531,31474300
2020-10-19,82.0,36689100
2020-10-20,81.55999755859375,38219400
2020-10-21,79.19999694824219,36426400
2020-10-22,79.41999816894531,38006800
2020-10-23,81.95999908447266,46557700
2020-10-26,82.2300033569336,69423700
2020-10-27,78.87999725341797,156669500
2020-10-28,76.4000015258789,76529900
2020-10-29,78.0199966430664,52784100
2020-10-30,75.29000091552734,51349000
2020-11-02,74.69999694824219,45760700
2020-11-03,76.58000183105469,41231800
2020-11-04,81.3499984741211,66579700
2020-11-05,83.0,46542300
2020-11-06,85.87999725341797,53829900
2020-11-09,83.12000274658203,58580700
2020-11-10,77.98999786376953,67137200
2020-11-11,81.27999877929688,44611300
2020-11-12,81.83999633789062,37242600
2020-11-13,81.43000030517578,30423200
2020-11-16,83.7300033569336,38640800
2020-11-17,83.36000061035156,29473500
2020-11-18,82.54000091552734,29968000
2020-11-19,85.54000091552734,50116800
2020-11-20,84.63999938964844,35008400
2020-11-23,85.30999755859375,46505000
2020-11-24,85.06999969482422,36839200
2020-11-25,86.70999908447266,41349700
2020-11-27,87.19000244140625,22717600
2020-11-30,92.66000366210938,84483000
2020-12-01,92.62999725341797,58583600
2020-12-02,93.73999786376953,57988800
2020-12-03,92.30999755859375,35859700
2020-12-04,94.04000091552734,45570300
2020-12-07,94.06999969482422,39815700
2020-12-08,92.91999816894531,33907500
2020-12-09,89.83000183105469,52170400
2020-12-10,91.66000366210938,33804400
2020-12-11,91.6500015258789,28368100
2020-12-14,94.77999877929688,48026400
2020-12-15,97.12000274658203,57232700
2020-12-16,96.8499984741211,34909000
2020-12-17,96.83999633789062,32023700
