Date,Adj Close,Volume
2019-08-15,152.35105895996094,68320490
2019-08-16,152.67764282226562,38449500
2019-08-19,154.3460693359375,37788830
2019-08-20,153.35211181640625,37017510
2019-08-21,155.21221923828125,42949600
2019-08-22,155.83697509765625,45760130
2019-08-23,155.83697509765625,54778400
2019-08-26,155.12701416015625,35264670
2019-08-27,154.69393920898438,51340690
2019-08-28,154.9850311279297,30298300
2019-08-29,157.2569122314453,35897160
2019-08-30,159.17381286621094,58186220
2019-09-02,160.9344940185547,38941480
2019-09-03,159.0318145751953,44560910
2019-09-04,161.2327117919922,41663520
2019-09-05,163.8524627685547,54900790
2019-09-06,162.59584045410156,37942350
2019-09-09,162.58163452148438,22795060
2019-09-10,165.63449096679688,60396660
2019-09-11,166.64263916015625,41927500
2019-09-12,166.53614807128906,38978190
2019-09-13,165.42147827148438,23109620
2019-09-16,167.068603515625,39568910
2019-09-17,167.47328186035156,55770480
2019-09-18,167.0543975830078,25599810
2019-09-19,166.82720947265625,39447820
2019-09-20,164.71153259277344,40638980
2019-09-23,163.07859802246094,28199640
2019-09-24,161.51669311523438,43410340
2019-09-25,161.93556213378906,37974670
2019-09-26,162.64553833007812,32739690
2019-09-27,161.9071807861328,18062510
2019-09-30,161.66578674316406,30235910
2019-10-01,160.7996368408203,29870590
2019-10-02,158.67684936523438,42441850
2019-10-03,159.08860778808594,38368040
2019-10-04,158.15147399902344,32222650
2019-10-07,161.55218505859375,40155510
2019-10-08,160.47303771972656,31019500
2019-10-09,161.65867614746094,39714120
2019-10-10,162.22665405273438,31717090
2019-10-11,163.51168823242188,37497240
2019-10-14,162.013671875,31947100
2019-10-15,162.8656005859375,30763750
2019-10-16,164.06544494628906,34504630
2019-10-17,165.35047912597656,39890270
2019-10-18,167.2318878173828,42729350
2019-10-21,166.798828125,28457490
2019-10-22,170.2279510498047,40298895
2019-10-23,170.08595275878906,34655410
2019-10-24,172.36492919921875,40384770
2019-10-25,170.3912353515625,49789040
2019-10-28,168.2826385498047,39049350
2019-10-29,170.46932983398438,41494140
2019-10-30,170.04335021972656,43597180
2019-10-31,166.76332092285156,60316780
2019-11-01,167.8353729248047,39229280
2019-11-05,169.3475799560547,43694717
2019-11-06,169.69546508789062,33409220
2019-11-07,172.16615295410156,44689490
2019-11-08,170.51193237304688,30570360
2019-11-11,171.45619201660156,27141630
2019-11-12,170.29891967773438,35518510
2019-11-13,168.41043090820312,31448020
2019-11-14,168.61631774902344,34330750
2019-11-15,170.3912353515625,30696890
2019-11-18,168.58082580566406,32959720
2019-11-19,169.8587646484375,29135880
2019-11-20,168.81512451171875,28102170
2019-11-21,168.36782836914062,24654430
2019-11-22,169.06361389160156,33570690
2019-11-25,168.9571075439453,17558180
2019-11-26,166.84141540527344,58341360
2019-11-27,166.2876434326172,21885350
2019-11-28,166.9833984375,18855690
2019-11-29,166.1172637939453,27285350
2019-12-02,165.96815490722656,28216350
2019-12-03,163.7601776123047,26687260
2019-12-04,164.42044067382812,24314550
2019-12-05,164.50563049316406,23210580
2019-12-06,166.94081115722656,33287970
2019-12-09,168.2897491455078,31774040
2019-12-10,168.90740966796875,36098910
2019-12-11,170.61842346191406,44167850
2019-12-12,171.13668823242188,36174650
2019-12-13,171.2502899169922,33163750
2019-12-16,171.42068481445312,25624185
2019-12-17,171.5271759033203,33841520
2019-12-18,174.79299926757812,55765490
2019-12-19,173.23109436035156,59951760
